name	type	units	low_cutoff	high_cutoff	description	sampling_frequency	status	status_description
OI2	EEG	V	0.0	500.0	ElectroEncephaloGram	1000.0	good	n/a
POO4	EEG	V	0.0	500.0	ElectroEncephaloGram	1000.0	good	n/a
PO2	EEG	V	0.0	500.0	ElectroEncephaloGram	1000.0	good	n/a
PPO2	EEG	V	0.0	500.0	ElectroEncephaloGram	1000.0	good	n/a
CPP2h	EEG	V	0.0	500.0	ElectroEncephaloGram	1000.0	good	n/a
CP2	EEG	V	0.0	500.0	ElectroEncephaloGram	1000.0	good	n/a
CCP2h	EEG	V	0.0	500.0	ElectroEncephaloGram	1000.0	good	n/a
FCC2h	EEG	V	0.0	500.0	ElectroEncephaloGram	1000.0	good	n/a
FC2	EEG	V	0.0	500.0	ElectroEncephaloGram	1000.0	good	n/a
FFC2h	EEG	V	0.0	500.0	ElectroEncephaloGram	1000.0	good	n/a
F2	EEG	V	0.0	500.0	ElectroEncephaloGram	1000.0	good	n/a
AF4	EEG	V	0.0	500.0	ElectroEncephaloGram	1000.0	good	n/a
Fp2	EEG	V	0.0	500.0	ElectroEncephaloGram	1000.0	good	n/a
AF8	EEG	V	0.0	500.0	ElectroEncephaloGram	1000.0	good	n/a
AFF6h	EEG	V	0.0	500.0	ElectroEncephaloGram	1000.0	good	n/a
F4	EEG	V	0.0	500.0	ElectroEncephaloGram	1000.0	good	n/a
FFC4h	EEG	V	0.0	500.0	ElectroEncephaloGram	1000.0	good	n/a
FCC4h	EEG	V	0.0	500.0	ElectroEncephaloGram	1000.0	good	n/a
C2	EEG	V	0.0	500.0	ElectroEncephaloGram	1000.0	good	n/a
CCP4h	EEG	V	0.0	500.0	ElectroEncephaloGram	1000.0	good	n/a
CPP4h	EEG	V	0.0	500.0	ElectroEncephaloGram	1000.0	good	n/a
P4	EEG	V	0.0	500.0	ElectroEncephaloGram	1000.0	good	n/a
PO4	EEG	V	0.0	500.0	ElectroEncephaloGram	1000.0	good	n/a
POO8	EEG	V	0.0	500.0	ElectroEncephaloGram	1000.0	good	n/a
POO10h	EEG	V	0.0	500.0	ElectroEncephaloGram	1000.0	good	n/a
POO12h	EEG	V	0.0	500.0	ElectroEncephaloGram	1000.0	good	n/a
PO12	EEG	V	0.0	500.0	ElectroEncephaloGram	1000.0	good	n/a
PO10	EEG	V	0.0	500.0	ElectroEncephaloGram	1000.0	good	n/a
PPO8	EEG	V	0.0	500.0	ElectroEncephaloGram	1000.0	good	n/a
P6	EEG	V	0.0	500.0	ElectroEncephaloGram	1000.0	good	n/a
CPP6h	EEG	V	0.0	500.0	ElectroEncephaloGram	1000.0	good	n/a
CP4	EEG	V	0.0	500.0	ElectroEncephaloGram	1000.0	good	n/a
C4	EEG	V	0.0	500.0	ElectroEncephaloGram	1000.0	good	n/a
FC4	EEG	V	0.0	500.0	ElectroEncephaloGram	1000.0	good	n/a
FFC6h	EEG	V	0.0	500.0	ElectroEncephaloGram	1000.0	good	n/a
F6	EEG	V	0.0	500.0	ElectroEncephaloGram	1000.0	good	n/a
F8	EEG	V	0.0	500.0	ElectroEncephaloGram	1000.0	good	n/a
FFT8h	EEG	V	0.0	500.0	ElectroEncephaloGram	1000.0	good	n/a
FC6	EEG	V	0.0	500.0	ElectroEncephaloGram	1000.0	good	n/a
FCC6h	EEG	V	0.0	500.0	ElectroEncephaloGram	1000.0	good	n/a
CCP6h	EEG	V	0.0	500.0	ElectroEncephaloGram	1000.0	good	n/a
TPP8h	EEG	V	0.0	500.0	ElectroEncephaloGram	1000.0	good	n/a
P8	EEG	V	0.0	500.0	ElectroEncephaloGram	1000.0	good	n/a
P10	EEG	V	0.0	500.0	ElectroEncephaloGram	1000.0	good	n/a
P12	EEG	V	0.0	500.0	ElectroEncephaloGram	1000.0	good	n/a
TTP8h	EEG	V	0.0	500.0	ElectroEncephaloGram	1000.0	good	n/a
C6	EEG	V	0.0	500.0	ElectroEncephaloGram	1000.0	good	n/a
FTT8h	EEG	V	0.0	500.0	ElectroEncephaloGram	1000.0	good	n/a
FT8	EEG	V	0.0	500.0	ElectroEncephaloGram	1000.0	good	n/a
T10	EEG	V	0.0	500.0	ElectroEncephaloGram	1000.0	good	n/a
FT10	EEG	V	0.0	500.0	ElectroEncephaloGram	1000.0	good	n/a
FTT10h	EEG	V	0.0	500.0	ElectroEncephaloGram	1000.0	good	n/a
T8	EEG	V	0.0	500.0	ElectroEncephaloGram	1000.0	good	n/a
TP8	EEG	V	0.0	500.0	ElectroEncephaloGram	1000.0	good	n/a
VEOG	EOG	V	0.0	500.0	ElectroOculoGram	1000.0	good	n/a
HEOG	EOG	V	0.0	500.0	ElectroOculoGram	1000.0	good	n/a
M1	EEG	V	0.0	500.0	ElectroEncephaloGram	1000.0	good	n/a
M2	EEG	V	0.0	500.0	ElectroEncephaloGram	1000.0	good	n/a
Trigger	TRIG	V	0.0	500.0	Trigger	1000.0	good	n/a
